,Unnamed: 0,title,description,url,index
318,118.0,Priyanka Chopra Jonas Says She Has Finally Achieved “Pay Parity” To Male Costar With ‘Citadel’,https://deadline.com/2022/12/priyanka-chopra-jonas-achieved-pay-parity-male-costar-citadel-1235193072/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,318
319,119.0,‘Bikini Killer’ Who Murdered Western Backpackers in Asia Freed From Prison,https://www.vice.com/en/article/dy7qdz/bikini-killer-backpackers-asia-murder,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,319
320,120.0,The 5 best Hindi movies of 2022 that you probably missed: Gems that prove Bollywood was doing just fine while you were distracted by Brahmastra and Bhool Bhulaiyaa,https://indianexpress.com/article/entertainment/bollywood/best-hindi-movies-of-20202-jhund-love-hostel-thar-monica-o-my-darling-netflix-zee-5-8340425/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,320
321,121.0,Ranveer Singh on Christmas Release ‘Cirkus’: ‘Its Objective is to Spread Joy’ (EXCLUSIVE),https://biztoc.com/x/3e09305de0542b5c,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,321
322,122.0,"Vicky Kaushal, Karan Johar Team on Prime Video Bollywood Coproduction",https://biztoc.com/x/78e8a0b4db6fdb6f,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,322
323,123.0,"Torino sempre più set insegue Cinecittà, tra 'Fast & Furious' e Bollywood",https://www.repubblica.it/spettacoli/cinema/2022/11/29/news/tff_torino_sempre_piu_set_tra_fast_and_furious_e_bollywood-376542997/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,323
324,124.0,"Rani Mukerji-Aditya Chopra’s daughter Adira turns seven: Karan Johar, Sonam Kapoor, Anushka Sharma, Rekha attend birthday bash",https://indianexpress.com/article/entertainment/bollywood/rani-mukerji-aditya-chopras-daughter-adira-turns-seven-karan-johar-anushka-sharma-rekha-attend-birthday-bash-watch-video-8316455/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,324
325,125.0,Red Carpet Looks From The Second Edition Of The Red Sea International Film Festival,https://www.forbes.com/sites/allysonportee/2022/12/01/red-carpet-looks-from-the-second-edition-of-the-red-sea-international-film-festival/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,325
326,126.0,"IFFI 2022 Showcases Asha Parekh’s Films, Actor Talks About Her Toughest One",https://www.forbes.com/sites/swetakaushal/2022/11/27/iffi-2022-showcases-asha-parekhs-films-actor-talks-about-her-toughest-one/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,326
327,127.0,Akshay Kumar Tells Saudi Arabian Audience He Is Preparing Sex Education Film – Red Sea Film Festival,https://deadline.com/2022/12/akshay-kumar-saudi-arabia-sex-education-film-red-sea-film-festival-1235188252/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,327
328,128.0,Status Single: 'Let's call ourselves proudly single',https://www.bbc.co.uk/news/world-asia-india-63873033,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,328
329,129.0,"Prakash Raj calls Salman Khan a ‘pranky kid’: ‘He’s not criminal-minded, wo kisi se darta nahi’",https://indianexpress.com/article/entertainment/bollywood/prakash-raj-calls-salman-khan-a-pranky-kid-hes-not-criminal-minded-8325795/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,329
330,130.0,"Sunny Deol says he pushed son Karan Deol beyond his limits: ‘Rappelled off high peaks in the Himalayas, jumped into frozen lakes’",https://indianexpress.com/article/entertainment/bollywood/sunny-deol-says-he-pushed-karan-deol-beyond-his-limits-rappelled-off-of-high-peaks-in-the-himalayas-jumped-into-frozen-lakes-8293079/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,330
331,131.0,"Alia Bhatt shares sun-kissed pics from ‘bathroom photoshoot’, gives shout-out to Deepika Padukone’s product: ‘My favourite…’",https://indianexpress.com/article/entertainment/bollywood/alia-bhatt-says-deepika-padukones-self-care-products-are-her-current-favourite-fans-request-deepika-to-stop-advertising-her-brand-8318368/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,331
332,132.0,Chandigarh resort to host Kiara Advani-Sidharth Malhotra wedding,https://indianexpress.com/article/cities/chandigarh/chandigarh-resort-to-host-kiara-advani-sidharth-malhotra-wedding-8323615/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,332
333,133.0,"Randeep Hooda mistaken for Charles Sobhraj, actor asks, ‘Is that a back handed compliment?’",https://indianexpress.com/article/entertainment/bollywood/randeep-hooda-mistaken-as-real-charles-sobhraj-8340864/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,333
334,134.0,"After a cosy thanksgiving, Nysa Devgan parties all night with friends, see pics",https://indianexpress.com/article/entertainment/bollywood/after-a-cozy-thanksgiving-nysa-devgan-parties-all-night-with-friends-see-pics-8294334/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,334
335,135.0,"Avatar The Way of Water box office collection Day 5: James Cameron’s film inches closer to Rs 200 cr mark, overtakes big Bollywood films",https://indianexpress.com/article/entertainment/hollywood/avatar-the-way-of-water-box-office-collection-day-5-james-cameron-film-inches-closer-to-rs-200-cr-mark-8335804/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,335
336,136.0,"Ranbir Kapoor, Mahira Khan, Hrithik Roshan attend the Red Sea Film Festival in striking looks",https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-ranbir-kapoor-mahira-khan-hrithik-roshan-fashion-looks-8315455/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,336
337,137.0,"Ishaan Khatter opens up about parents’ separation, says Shahid Kapoor ‘took care’ of family: ‘Character is built out of adversity’",https://indianexpress.com/article/entertainment/bollywood/ishaan-khatter-on-parents-separation-neelima-azeem-shahid-kapoor-took-family-care-8308230/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,337
338,138.0,Did you know: Shah Rukh Khan’s mother-in-law suggested Mahira Khan’s name for Raees,https://indianexpress.com/article/entertainment/bollywood/shah-rukh-khans-mother-in-law-suggested-mahira-khans-name-for-raees-8310701/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,338
339,139.0,"‘Baahubali’ Star Rana Daggubati On Telugu Films Going Global, Pan-Indian Cinema & Working On First Netflix Series ‘Rana Naidu’",https://deadline.com/2022/11/baahubali-rana-daggubati-telugu-cinema-netflix-series-1235183530/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,339
340,140.0,"""Fading Language""?",https://languagelog.ldc.upenn.edu/nll/?p=57491,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,340
341,141.0,Is Ranbir Kapoor soon going to make his directorial debut?,https://visual.ly/community/Infographics/business/ranbir-kapoor-soon-going-make-his-directorial-debut,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,341
342,142.0,"Saudi Arabia’s Red Sea Film Festival Heads Talk Starry Second Edition, Human Rights Concerns & Future Growth",https://deadline.com/2022/11/saudi-arabia-red-sea-film-second-edition-1235184652/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,342
343,143.0,"Ranbir Kapoor and Shraddha Kapoor spell melodrama in the first poster of Tu Jhoothi Main Makkaar, see photo",https://indianexpress.com/article/entertainment/bollywood/ranbir-kapoor-and-shraddha-kapoor-spell-melodrama-in-the-first-poster-of-tu-jhoothi-main-makkaar-see-photo-8324660/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,343
344,144.0,"Anushka Sharma, Virat Kohli are all smiles as they fly off for family vacation. See video",https://indianexpress.com/article/entertainment/bollywood/anushka-sharma-virat-kohli-are-all-smiles-as-they-fly-off-for-family-vacation-video-8347852/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,344
345,145.0,"Janhvi Kapoor visits Tirumala Temple in Tirupati, watch video",https://indianexpress.com/article/entertainment/bollywood/janhvi-kapoor-visited-the-tirumala-temple-see-pics-8301036/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,345
346,146.0,"RRR actors Jr NTR, Ram Charan jointly top UK’s 2022 South Asian celebrity list",https://indianexpress.com/article/entertainment/telugu/rrr-actors-jr-ntr-ram-charan-jointly-top-uk-2022-south-asian-celebrity-list-8324850/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,346
347,147.0,Pathaan Row: Shaktimaan actor Mukesh Khanna bashes the song ‘Besharam Rang’; calls it ‘provocative’ - Bollywood Hungama,https://www.bollywoodhungama.com/news/bollywood/pathaan-row-shaktimaan-actor-mukesh-khanna-bashes-song-besharam-rang-calls-provocative/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,347
348,148.0,"Uorfi Javed slams Chetan Bhagat for his “distracting youth” remark; says, “Because youre a pervert doesnt mean its the girls fault” - Bollywood Hungama",https://www.bollywoodhungama.com/news/bollywood/uorfi-javed-slams-chetan-bhagat-distracting-youth-remark-says-youre-pervert-doesnt-mean-girls-fault/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,348
349,149.0,"Allu Arjun starrer Pushpa songs ‘Srivalli’, ‘Saami Saami’, ‘Oo Antava Mawa’ dominate on YouTube; rank amongst most-watched 2022 music videos - Bollywood Hungama",https://www.bollywoodhungama.com/news/bollywood/allu-arjun-starrer-pushpa-songs-srivalli-saami-saami-oo-antava-mawa-dominate-youtube-rank-amongst-watched-2022-music-videos/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,349
350,150.0,"Jackie Chan, Spike Lee, Nadine Labaki Head To Saudi Arabia’s Red Sea Fest For High-Profile In-Conversation Line-up",https://deadline.com/2022/12/jackie-chan-spike-lee-akshay-kumar-saudi-arabia-red-sea-festival-1235185838/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,350
351,151.0,Jeh Ali Khan and Kareena Kapoor Khan’s video from yoga session is the cutest thing you’ll see today,https://indianexpress.com/article/entertainment/bollywood/jeh-ali-khan-and-kareena-kapoor-khan-video-from-yoga-session-8320469/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,351
352,152.0,Shehnaaz Gill is lost in Vicky Kaushal’s eyes in this new video: ‘Itna handsome munda ho saamne…’,https://indianexpress.com/article/entertainment/bollywood/shehnaaz-gill-lost-in-vicky-kaushal-eyes-in-this-new-video-8317117/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,352
353,153.0,"Drishyam 2 box office: Ajay Devgn and Tabu’s film has a victorious fourth weekend, Kajol’s Salaam Venky struggles",https://indianexpress.com/article/entertainment/bollywood/drishyam-2-box-office-collection-ajay-devgn-kajol-salaam-venky-8319909/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,353
354,154.0,When Varun Dhawan revealed how Sidharth Shukla protected him and Alia Bhatt during Humpty Sharma promotions,https://indianexpress.com/article/entertainment/television/varun-dhawan-revealed-sidharth-shukla-protected-alia-bhatt-during-humpty-sharma-promotions-8320144/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,354
355,155.0,"Giorgia Andriani on boyfriend Arbaaz Khan’s ex-wife Malaika Arora: ‘I really like her, she also started from zero…’",https://indianexpress.com/article/entertainment/bollywood/giorgia-andriani-opens-up-about-boyfriend-arbaaz-khans-ex-wife-malaika-arora-8292265/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,355
356,156.0,"Nora Fatehi sets FIFA fan fest stage on fire, sways to her own track: ‘From a regular girl in the hood to this…’",https://indianexpress.com/article/entertainment/bollywood/nora-fatehi-sets-fifa-fan-stage-on-fire-sways-to-her-own-track-video-8297436/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,356
357,157.0,Paresh Rawal says some actors think their BMWs are their ‘status symbol’ and not their work: ‘Rickshaw se bhi utro toh..’,https://indianexpress.com/article/entertainment/bollywood/paresh-rawal-says-some-actors-think-their-bmws-are-their-status-symbol-and-not-their-work-8300992/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,357
358,158.0,Selena Gomez hops on the Barbiecore trend with this winter-perfect ensemble,https://indianexpress.com/article/lifestyle/fashion/selena-gomez-barbiecore-trend-winter-perfect-all-pink-ensemble-valentino-8319798/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,358
359,159.0,Bhumi Pednekar says her dialogues in Govinda Naam Mera are refreshing: ‘Traditionally only heroes used to get all the great dialogues’,https://indianexpress.com/article/entertainment/bollywood/bhumi-pednekar-says-her-dialogues-in-govinda-naam-mera-are-refreshing-8315654/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,359
360,160.0,"Kartik Aaryan dances to ‘Sauda Khara Khara’ at Diljit Dosanjh’s concert, Neha Dhupia and Tamannaah Bhatia also spotted. See pics, videos",https://indianexpress.com/article/entertainment/bollywood/neha-dhupia-angad-bedis-date-night-was-at-diljit-dosanjhs-concert-kartik-aaryan-vijay-varma-and-others-in-attendance-8316495/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,360
361,161.0,Right-wing body demands ban on SRK’s latest movie Pathaan,https://indianexpress.com/article/cities/chandigarh/right-wing-body-demands-ban-on-srks-latest-movie-pathaan-8331755/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,361
362,162.0,"Suhana Khan, Khushi Kapoor, Agastya Nanda glam it up at The Archies wrap party with Zoya Akhtar. See pics, video",https://indianexpress.com/article/entertainment/bollywood/suhana-khan-khushi-kapoor-agastya-nanda-are-all-smiles-at-the-archies-wrap-up-bash-with-zoya-akhtra-watch-video-8335780/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,362
363,163.0,When Vivek Oberoi helped clear Kareena Kapoor’s attendance at Mithibai College: ‘Bebo ko problem ho raha tha’,https://indianexpress.com/article/entertainment/bollywood/vivek-oberoi-once-settled-kareena-kapoor-khans-attendance-at-the-mithibai-college-bebo-ko-problem-horaha-tha-8341667/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,363
364,164.0,"Right-wing organisation in Chandigarh seeks ban on screening of SRK-starrer Pathaan, files complaint",https://indianexpress.com/article/cities/chandigarh/right-wing-organisation-in-chandigarh-seeks-ban-on-screening-pathaan-8330800/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,364
365,165.0,Abetment to suicide allegations against Sheezan Mohammed Khan baseless: His lawyer speaks up in Tunisha Sharma death case,https://indianexpress.com/article/entertainment/bollywood/sheezan-mohammed-khan-abetment-to-suicide-allegations-tunisha-sharma-case-8343537/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,365
366,166.0,Ayushmann Khurrana thanks the ‘OG Khiladi’ Akshay Kumar for his cameo in An Action Hero,https://indianexpress.com/article/entertainment/bollywood/ayushmann-khurrana-thanks-the-og-khiladi-akshay-kumar-for-his-cameo-in-an-action-hero-8302858/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,366
367,167.0,Nora Fatehi opens up to Malaika Arora about the constant ‘disrespectful’ comparisons between them: ‘It takes away from the things I am doing…’,https://indianexpress.com/article/entertainment/bollywood/nora-fatehi-malaika-arora-moving-in-with-malaika-8323003/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,367
368,168.0,Kajol on difference between Shah Rukh Khan and Ajay Devgn: ‘Maybe SRK’s hard work doesn’t show and Ajay’s does’,https://indianexpress.com/article/entertainment/bollywood/kajol-on-difference-between-shah-rukh-khan-and-ajay-devgn-8310431/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,368
369,169.0,"Prithviraj turns villain for Akshay Kumar-Tiger Shroff’s Bade Miyan Chote Miyan, check out his first look",https://indianexpress.com/article/entertainment/malayalam/prithviraj-first-look-akshay-kumar-tiger-shroff-bade-miyan-chote-miyan-8310760/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,369
370,170.0,"Despite Katrina Kaif’s disapproval, Vicky Kaushal posts fun new video: ‘I can’t help it’",https://indianexpress.com/article/entertainment/bollywood/despite-katrina-kaifs-disapproval-vicky-kaushal-posts-fun-new-video-govinda-naam-mera-8311082/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,370
371,171.0,"Ayushmann Khurrana feels he is a ‘south Indian born in a north Indian family’, says he wants to work with Fahadh Faasil",https://indianexpress.com/article/entertainment/bollywood/ayushmann-khurrana-wants-to-work-with-fahadh-faasil-south-indian-born-in-a-north-indian-family-8316905/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,371
372,172.0,"Kareena Kapoor Khan calls White Lotus Season 2 ‘genius’, requests Zoya Akhtar to collab for something similar",https://indianexpress.com/article/entertainment/bollywood/kareena-kapoor-khan-calls-white-lotus-season-2-genius-requests-zoya-akhtar-to-collab-for-something-similar-8330687/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,372
373,173.0,‘Our gold tick is laddoo’: Food delivery company’s tweet after getting gold tick has Munna Bhai MBBS twist,https://indianexpress.com/article/trending/trending-in-india/food-delivery-companys-tweet-after-getting-gold-tick-has-munna-bhai-mbbs-twist-8324507/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,373
374,174.0,Boycott Pathaan chorus grows; other Bollywood films too bore the brunt of audience backlash,https://www.moneycontrol.com/news/trends/entertainment/boycott-pathaan-chorus-grows-other-bollywood-films-too-bore-the-brunt-of-audience-backlash-9770391.html,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,374
375,175.0,The Best International Movies of 2022,https://time.com/6242874/best-international-movies-2022/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,375
376,176.0,India Box Office: ‘An Action Hero’ Scores Below $1 Million,https://www.forbes.com/sites/swetakaushal/2022/12/06/india-box-office-an-action-hero-scores-below-1-million/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,376
377,177.0,"Indian Film Biz Needs To Focus On Story-telling, Not Just Scale, To Get Audiences Back Into Cinemas, Say IFFI Goa Panelists",https://deadline.com/2022/11/india-film-biz-story-scale-iffi-goa-panel-1235182373/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,377
378,178.0,Vivek Agnihotri's Kashmir Files: Row over Israeli filmmaker Nadav Lapid's comment,https://www.bbc.co.uk/news/world-asia-india-63779189,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,378
379,179.0,Oscars: Hindi Hit ‘Gangubai Kathiawadi’ Throws Hat In Ring For Major Categories,https://deadline.com/2022/12/gangubai-kathiawadi-oscar-campaign-1235185862/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,379
380,180.0,"Pan Nalin On India’s Oscar Entry ‘Last Film Show’: “I Was 9 When I Saw My First Film, And I Was Just Blown Away” – Contenders International",https://deadline.com/2022/12/last-film-show-pan-nalin-bhavin-rabari-interview-india-oscar-entry-contenders-international-1235188218/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,380
381,181.0,"What's on TV this week—Willow debuts, Gossip Girl and Sort Of return",https://www.avclub.com/whats-on-tv-nov-27-to-dec-1-willow-gossip-girl-1849812989,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,381
382,182.0,Movie Review: Freddy - Bollywood Hungama,https://www.bollywoodhungama.com/movie/freddy/critic-review/freddy-movie-review/freddy-boasts-of-a-great-plot-and-execution-with-kartik-delivering-the-best-performance-of-his-career/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,382
383,183.0,Movie Review: Blurr - Bollywood Hungama,https://www.bollywoodhungama.com/movie/blurr/critic-review/blurr-movie-review/blurr-has-some-thrilling-moments-and-boasts-of-some-fine-performances/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,383
384,184.0,Indian Kids Channel Sony YAY! Reveals Local-Focused Original Animation Production Strategy (EXCLUSIVE),https://variety.com/2022/global/asia/sony-yay-india-animation-programming-1235462062/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,384
385,185.0,Four Samosas,https://www.rogerebert.com/reviews/four-samosas-movie-review-2022,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,385
386,186.0,"Aamir Khan attends FIFA World Cup 2022 with son Azad and ex-wife Kiran Rao, fans are happy to see him ‘smiling’ after Laal Singh Chaddha debacle",https://indianexpress.com/article/entertainment/bollywood/aamir-khan-attends-fifa-world-cup-2022-with-son-azad-and-ex-wife-kiran-rao-fans-happy-to-see-him-smile-8300504/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,386
387,187.0,Priyanka Chopra goes into a full vacay mode as she enjoys Dubai on a yacht; see pics,https://indianexpress.com/article/lifestyle/fashion/priyanka-chopra-vacay-mode-enjoys-dubai-yacht-pictures-8306414/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,387
388,188.0,"Shehnaaz Gill looks gorgeous in Ghani Syaani, impresses fans as she raps with MC Square. Watch",https://indianexpress.com/article/entertainment/music/shehnaaz-gill-looks-gorgeous-in-ghani-syaani-impresses-fans-as-she-raps-with-mc-square-watch-video-8306810/,https://indianexpress.com/article/lifestyle/fashion/red-sea-film-festival-looks-sonam-kapoor-priyanka-chopra-kareena-kapoor-khan-saif-ali-khan-8303736/,388
